ksource,keywords,knum,nsource,nnum,title,url
NAVER,모링가,3,NAVER,5,모링가 과다섭취 시 부작용 '위험',http://www.anewsa.com/detail.php?number=1996735&thread=04r04
NAVER,모링가,3,NAVER,6,"모링가, 효능 및 식용법!...자연적인 신체 면역 체계 증진 효과!",http://www.kndaily.co.kr/news/articleView.html?idxno=123586
NAVER,모링가,3,NAVER,7,"모링가, '인도의 산삼'이라 불리는 이유?",http://moneys.mt.co.kr/news/mwView.php?no=2019101210598034356
NAVER,모링가,3,NAVER,8,"모링가, &quot;피 맑게 해주는 난민 구호 식품…칼슘, 철, 칼륨, 단백질 함량 풍부...",http://www.econonews.co.kr/news/articleView.html?idxno=90474
NAVER,모링가,3,NAVER,9,"모링가, 자연적인 신체 면역 체계 증진 효과!...효능 및 식용법!",http://www.polinews.co.kr/news/article.html?no=424847
NAVER,모링가,3,NAVER,10,모링가 복용 전 꼭 알아야할 부작용 &quot;제대로 알고 먹자&quot;,http://www.asiatoday.co.kr/view.php?key=20191012001051317
NAVER,모링가,3,NAVER,11,'모링가' 대체 뭐길래? 효능·부작용은,http://www.ccreview.co.kr/news/articleView.html?idxno=209000
NAVER,모링가,3,NAVER,12,"[건강관리] 엽록소 많이 함유해 디톡스 다이어트로 딱인 모링가 효능, 부작용...",http://hobbyissue.co.kr/news/view/96331
NAVER,모링가,3,NAVER,13,"‘모링가 잎차,주스,열매’ 슈퍼푸드라고 불리기도하는 모링가는 잎 차 주스",http://www.seohaenews.net/news/article.html?no=64167
NAVER,모링가,3,NAVER,14,'모링가 진정효과' 차 주스 열매와같이 섭취하는 것 이외에도 모링가는,http://www.apsk.co.kr/news/articleView.html?idxno=20110
NAVER,모링가,3,NAVER,15,'모링가 먹는방법' 분말가루를 섭취시 주의할 점은 50도,http://www.fintechpost.co.kr/news/articleView.html?idxno=78478
NAVER,모링가,3,NAVER,16,'모링가 분말가루' 차 주스 열매와같이 섭취하는 것,https://www.horsebiz.co.kr/news/articleView.html?idxno=51598
NAVER,모링가,3,NAVER,17,"‘모링가 잎차,주스,열매’ 임산부는 권하지 않지만 모유 생성을 촉진할 수",http://www.beyondpost.co.kr/view.php?ud=20191012005102115TJ31453_30
NAVER,모링가,3,NAVER,18,"자연지애 청정 유기농 재배 ‘모링가 분말’, 론칭 특가 진행",http://www.seconomy.kr/view.php?ud=201910111717124912992c130dbe_2
NAVER,모링가,3,NAVER,19,"모링가, 잎을 말린 가루로 섭취하면 효과↑…'효능과 부작용-먹는 법은?'",http://www.topstarnews.net/news/articleView.html?idxno=680653
NAVER,모링가,3,NAVER,20,“37개국·450종 세계 약초 전시품이 쏙”,http://www.akomnews.com/bbs/board.php?bo_table=news&wr_id=36756
NAVER,모링가,3,NAVER,21,"생활약방 '기분전환 알파' 출시…하루 한 포 간편한 붓기, 변비 관리",http://www.sisamagazine.co.kr/news/articleView.html?idxno=234056
NAVER,모링가,3,NAVER,22,37개국 수집 450여점 전시...‘세계의 약초 특별전’ 열린다,https://www.kpanews.co.kr/article/show.asp?idx=207419&category=E
NAVER,모링가,3,NAVER,23,"순천대 박종철 교수, 허준박물관에서 '세계의 약초' 특별전",http://www.newsis.com/view/?id=NISX20191011_0000795842&cID=10899&pID=10800
NAVER,모링가,3,NAVER,24,허준박물관서 '세계의 약초' 특별전,http://www.foodnews.co.kr/news/articleView.html?idxno=71499
NAVER,모링가,3,NAVER,25,"[영양푸드] 엽록소 풍부해 염증 억제 및 독소 배출에 좋은 모링가 효능, 신장...",http://research-paper.co.kr/news/view/237497
NAVER,모링가,3,NAVER,26,세계의 약초 450여점 한눈에 볼 수 있는 전시 열린다,http://www.mjmedi.com/news/articleView.html?idxno=37411
NAVER,모링가,3,NAVER,27,'모링가 분말가루' 기호에 따라서 요거트나 우유와 함께,http://www.joygm.com/news/articleView.html?idxno=69121
NAVER,모링가,3,NAVER,28,"‘모링가 효능,부작용’ 모링가잎 분말가루를 활용해서 섭취하려면 물 200cc한...",http://www.kidstvnews.co.kr/view.php?ud=20191011022602512TJ31138_29
NAVER,모링가,3,NAVER,29,'모링가' 분말가루를 섭취시 주의할 점은 50도 정도의 따뜻한 물로,https://www.horsebiz.co.kr/news/articleView.html?idxno=51404
NAVER,모링가,3,DAUM,0,"모링가, 다양한 효험 얻을 수 있어...염두를 해둬야 할 것은",https://cp.news.search.daum.net/p/85091043
NAVER,모링가,3,DAUM,1,"‘인도의 산삼’ 모링가, 효능·효과에 관심 급증… 부작용은?",https://cp.news.search.daum.net/p/85090982
NAVER,모링가,3,DAUM,2,"모링가, 인도의 산삼…항산화물질 풍부",https://cp.news.search.daum.net/p/85090864
NAVER,모링가,3,DAUM,3,모링가 과다섭취 시 부작용 '위험',https://cp.news.search.daum.net/p/85090786
NAVER,모링가,3,DAUM,4,"모링가, '인도의 산삼'이라 불리는 이유?",http://v.media.daum.net/v/20191012110425319?f=o
NAVER,모링가,3,DAUM,5,"모링가, 효능 및 식용법!...자연적인 신체 면역 체계 증진 효과!",https://cp.news.search.daum.net/p/85090760
NAVER,모링가,3,DAUM,6,"모링가, “피 맑게 해주는 난민 구호 식품…칼슘, 철, 칼륨, 단백질...",https://cp.news.search.daum.net/p/85090627
NAVER,모링가,3,DAUM,7,"모링가 복용 전 꼭 알아야할 부작용 ""제대로 알고 먹자""",https://cp.news.search.daum.net/p/85090609
NAVER,모링가,3,DAUM,8,'모링가' 대체 뭐길래? 효능·부작용은,https://cp.news.search.daum.net/p/85090588
NAVER,모링가,3,DAUM,9,"‘모링가 잎차,주스,열매’ 임산부는 권하지 않지만 모유 생성을 촉...",https://cp.news.search.daum.net/p/85087287
NAVER,모링가,3,DAUM,10,"모링가, 다양한 효험 얻을 수 있어...염두를 해둬야 할 것은",https://cp.news.search.daum.net/p/85091043
NAVER,모링가,3,DAUM,11,"‘인도의 산삼’ 모링가, 효능·효과에 관심 급증… 부작용은?",https://cp.news.search.daum.net/p/85090982
NAVER,모링가,3,DAUM,12,"모링가, 인도의 산삼…항산화물질 풍부",https://cp.news.search.daum.net/p/85090864
NAVER,모링가,3,DAUM,13,모링가 과다섭취 시 부작용 '위험',https://cp.news.search.daum.net/p/85090786
NAVER,모링가,3,DAUM,14,"모링가, '인도의 산삼'이라 불리는 이유?",http://v.media.daum.net/v/20191012110425319?f=o
NAVER,모링가,3,DAUM,15,"모링가, 효능 및 식용법!...자연적인 신체 면역 체계 증진 효과!",https://cp.news.search.daum.net/p/85090760
NAVER,모링가,3,DAUM,16,"모링가, “피 맑게 해주는 난민 구호 식품…칼슘, 철, 칼륨, 단백질...",https://cp.news.search.daum.net/p/85090627
NAVER,모링가,3,DAUM,17,"모링가 복용 전 꼭 알아야할 부작용 ""제대로 알고 먹자""",https://cp.news.search.daum.net/p/85090609
NAVER,모링가,3,DAUM,18,'모링가' 대체 뭐길래? 효능·부작용은,https://cp.news.search.daum.net/p/85090588
NAVER,모링가,3,DAUM,19,"‘모링가 잎차,주스,열매’ 임산부는 권하지 않지만 모유 생성을 촉...",https://cp.news.search.daum.net/p/85087287
NAVER,모링가,3,DAUM,20,"자연지애 청정 유기농 재배 ‘모링가 분말’, 론칭 특가 진행",https://cp.news.search.daum.net/p/85086833
NAVER,모링가,3,DAUM,21,“37개국·450종 세계 약초 전시품이 쏙”,https://cp.news.search.daum.net/p/85080879
NAVER,모링가,3,DAUM,22,"순천대 박종철 교수, 허준박물관서 “세계 약초 특별전” 열어",https://cp.news.search.daum.net/p/85079491
NAVER,모링가,3,DAUM,23,허준박물관서 ‘세계의 약초 특별전’ 열린다,https://cp.news.search.daum.net/p/85071712
NAVER,모링가,3,DAUM,24,"순천대 박종철 교수, 허준박물관에서 '세계의 약초' 특별전",http://v.media.daum.net/v/20191011111809838?f=o
NAVER,모링가,3,DAUM,25,허준박물관서 ‘세계의 약초’ 특별전,https://cp.news.search.daum.net/p/85062471
NAVER,모링가,3,DAUM,26,세계의 약초 450여점 한눈에 볼 수 있는 전시 열린다,https://cp.news.search.daum.net/p/85056161
NAVER,모링가,3,DAUM,27,"‘모링가 효능,부작용’ 모링가잎 분말가루를 활용해서 섭취하려면 ...",https://cp.news.search.daum.net/p/85054244
NAVER,모링가,3,DAUM,28,"순천대 박종철 교수, 서울서 15년간 수집한 약초 전시회",http://v.media.daum.net/v/20191010181437047?f=o
NAVER,모링가,3,DAUM,29,"순천대 박종철 교수, 세계 약초 특별전 개최",https://cp.news.search.daum.net/p/85037532
NAVER,모링가,3,Google,0,"모링가, 다양한 효험 얻을 수 있어...염두를 해둬야 할 것은",https://cp.news.search.daum.net/p/85091043
NAVER,모링가,3,Google,1,"‘인도의 산삼’ 모링가, 효능·효과에 관심 급증… 부작용은?",https://cp.news.search.daum.net/p/85090982
NAVER,모링가,3,Google,2,"모링가, 인도의 산삼…항산화물질 풍부",https://cp.news.search.daum.net/p/85090864
NAVER,모링가,3,Google,3,모링가 과다섭취 시 부작용 '위험',https://cp.news.search.daum.net/p/85090786
NAVER,모링가,3,Google,4,"모링가, '인도의 산삼'이라 불리는 이유?",http://v.media.daum.net/v/20191012110425319?f=o
NAVER,모링가,3,Google,5,"모링가, 효능 및 식용법!...자연적인 신체 면역 체계 증진 효과!",https://cp.news.search.daum.net/p/85090760
NAVER,모링가,3,Google,6,"모링가, “피 맑게 해주는 난민 구호 식품…칼슘, 철, 칼륨, 단백질...",https://cp.news.search.daum.net/p/85090627
NAVER,모링가,3,Google,7,"모링가 복용 전 꼭 알아야할 부작용 ""제대로 알고 먹자""",https://cp.news.search.daum.net/p/85090609
NAVER,모링가,3,Google,8,'모링가' 대체 뭐길래? 효능·부작용은,https://cp.news.search.daum.net/p/85090588
NAVER,모링가,3,Google,9,"‘모링가 잎차,주스,열매’ 임산부는 권하지 않지만 모유 생성을 촉...",https://cp.news.search.daum.net/p/85087287
NAVER,모링가,3,Google,10,"모링가, 다양한 효험 얻을 수 있어...염두를 해둬야 할 것은",https://cp.news.search.daum.net/p/85091043
NAVER,모링가,3,Google,11,"‘인도의 산삼’ 모링가, 효능·효과에 관심 급증… 부작용은?",https://cp.news.search.daum.net/p/85090982
NAVER,모링가,3,Google,12,"모링가, 인도의 산삼…항산화물질 풍부",https://cp.news.search.daum.net/p/85090864
NAVER,모링가,3,Google,13,모링가 과다섭취 시 부작용 '위험',https://cp.news.search.daum.net/p/85090786
NAVER,모링가,3,Google,14,"모링가, '인도의 산삼'이라 불리는 이유?",http://v.media.daum.net/v/20191012110425319?f=o
NAVER,모링가,3,Google,15,"모링가, 효능 및 식용법!...자연적인 신체 면역 체계 증진 효과!",https://cp.news.search.daum.net/p/85090760
NAVER,모링가,3,Google,16,"모링가, “피 맑게 해주는 난민 구호 식품…칼슘, 철, 칼륨, 단백질...",https://cp.news.search.daum.net/p/85090627
NAVER,모링가,3,Google,17,"모링가 복용 전 꼭 알아야할 부작용 ""제대로 알고 먹자""",https://cp.news.search.daum.net/p/85090609
NAVER,모링가,3,Google,18,'모링가' 대체 뭐길래? 효능·부작용은,https://cp.news.search.daum.net/p/85090588
NAVER,모링가,3,Google,19,"‘모링가 잎차,주스,열매’ 임산부는 권하지 않지만 모유 생성을 촉...",https://cp.news.search.daum.net/p/85087287
NAVER,모링가,3,Google,20,"자연지애 청정 유기농 재배 ‘모링가 분말’, 론칭 특가 진행",https://cp.news.search.daum.net/p/85086833
NAVER,모링가,3,Google,21,“37개국·450종 세계 약초 전시품이 쏙”,https://cp.news.search.daum.net/p/85080879
NAVER,모링가,3,Google,22,"순천대 박종철 교수, 허준박물관서 “세계 약초 특별전” 열어",https://cp.news.search.daum.net/p/85079491
NAVER,모링가,3,Google,23,허준박물관서 ‘세계의 약초 특별전’ 열린다,https://cp.news.search.daum.net/p/85071712
NAVER,모링가,3,Google,24,"순천대 박종철 교수, 허준박물관에서 '세계의 약초' 특별전",http://v.media.daum.net/v/20191011111809838?f=o
NAVER,모링가,3,Google,25,허준박물관서 ‘세계의 약초’ 특별전,https://cp.news.search.daum.net/p/85062471
NAVER,모링가,3,Google,26,세계의 약초 450여점 한눈에 볼 수 있는 전시 열린다,https://cp.news.search.daum.net/p/85056161
NAVER,모링가,3,Google,27,"‘모링가 효능,부작용’ 모링가잎 분말가루를 활용해서 섭취하려면 ...",https://cp.news.search.daum.net/p/85054244
NAVER,모링가,3,Google,28,"순천대 박종철 교수, 서울서 15년간 수집한 약초 전시회",http://v.media.daum.net/v/20191010181437047?f=o
NAVER,모링가,3,Google,29,"순천대 박종철 교수, 세계 약초 특별전 개최",https://cp.news.search.daum.net/p/85037532
NAVER,링링,4,NAVER,0,"해수부, 태풍 '링링' 피해 어가 대상 24억 지원",http://www.newscj.com/news/articleView.html?idxno=674200
NAVER,링링,4,NAVER,1,"[이슈] 제13호 태풍 링링(LINGLING), 온대저기압으로 변질 후 미국 알래스카까...",http://www.topstarnews.net/news/articleView.html?idxno=680760
NAVER,링링,4,NAVER,2,썸 타는 사람과 함께 가면 '애인' 된다는 '여수밤바다 불꽃축제' 2주 뒤 열린...,https://www.insight.co.kr/news/250263
NAVER,링링,4,NAVER,3,태풍 ‘링링’ 피해 어가 대상 24억 지원,http://news.heraldcorp.com/view.php?ud=20191012000026
NAVER,링링,4,NAVER,4,13호 태풍 '링링' 한반도 관통하며 남긴 상처 주목,http://www.anewsa.com/detail.php?number=1996728&thread=09r02
NAVER,링링,4,NAVER,5,태풍 '링링' 피해 어민에 긴급경영자금 24억 투입… &quot;수협서 신청하세요&quot;,http://moneys.mt.co.kr/news/mwView.php?no=2019101210348031599
NAVER,링링,4,NAVER,6,일본 태풍 트위터리안 &quot;비상식량 다 동나..&quot; 재난 수준 우리나라는?,http://www.viva100.com/main/view.php?key=20191012001013217
NAVER,링링,4,NAVER,7,일본 태풍에 마트 재난 수준 일본 거주자들 &quot;비상식량 및 물 다 매진&quot;,http://www.joongdo.co.kr/main/view.php?key=20191012000951169
NAVER,링링,4,NAVER,8,"[12일 낙찰/계약 동향] 동명중 운동장 방송설비공사, 00지역 유휴시설 지정폐...",http://www.fintechpost.co.kr/news/articleView.html?idxno=77370
NAVER,링링,4,NAVER,9,"주말 아이와 나들이 가볼만한 곳, 광나루 한강공원 '낚시·축구 등 드론 체험...",http://www.lecturernews.com/news/articleView.html?idxno=26626
NAVER,링링,4,NAVER,10,&quot;나 오고 나서 수익이 두배로 늘었죠&quot;...서다혜 소소리농장 대표,http://biz.chosun.com/site/data/html_dir/2019/10/11/2019101101731.html
NAVER,링링,4,NAVER,11,한국교통안전공단 광주전남본부 “찾아가는 교통안전서비스” 시행,http://www.wikitree.co.kr/main/news_view.php?id=471169
NAVER,링링,4,NAVER,12,"우정사업본부, 삼척·울진·영덕 특별재난지역에 구호우편물 무료배송",http://www.segye.com/content/html/2019/10/11/20191011508848.html?OutUrl=naver
NAVER,링링,4,NAVER,13,"[12일 낙찰/계약 동향] 2019년 화성 융릉과 건릉 방화선 설치 사업, 안양호암...",http://www.fintechpost.co.kr/news/articleView.html?idxno=77366
NAVER,링링,4,NAVER,14,[11일 낙찰/계약 동향] 중랑자원재활용선별센터 체인벨트식 컨베이어 교체공사...,http://www.fintechpost.co.kr/news/articleView.html?idxno=77361
NAVER,링링,4,NAVER,15,‘링링’ 피해 긴급경영자금 24억 배정,http://www.agrinet.co.kr/news/articleView.html?idxno=172289
NAVER,링링,4,NAVER,16,올해 신곡생산량 전망치보다 감소…수요량보다 5만톤 적을 듯,http://www.agrinet.co.kr/news/articleView.html?idxno=172334
NAVER,링링,4,NAVER,17,태풍에 해남 가을배추밭 30% 이상 '초토화',http://www.agrinet.co.kr/news/articleView.html?idxno=172330
NAVER,링링,4,NAVER,18,올 김장철 ‘배추 대란’은 피할 듯,http://www.agrinet.co.kr/news/articleView.html?idxno=172307
NAVER,링링,4,NAVER,19,"농협손보, 농작물보험 약식조사 축소 ‘물의’",http://www.agrinet.co.kr/news/articleView.html?idxno=172336
NAVER,링링,4,NAVER,20,"[11일 낙찰/계약 동향] 장평중학교 소방비상방송설비 단락보호장치 설치공사,...",http://www.fintechpost.co.kr/news/articleView.html?idxno=77360
NAVER,링링,4,NAVER,21,"우본, 태풍 '미탁' 특별재난지역에 구호우편물 무료배송",http://www.newsis.com/view/?id=NISX20191011_0000796343&cID=13001&pID=13000
NAVER,링링,4,NAVER,22,"잦아진 가을 태풍, 뜨거워진 지구가 보낸 경고였다",http://www.fnnews.com/news/201910111705242406
NAVER,링링,4,NAVER,23,경북 태풍 ‘미탁’ 피해 1417억원으로 늘어,https://www.seoul.co.kr/news/newsView.php?id=20191011500130&wlog_tag3=naver
NAVER,링링,4,NAVER,24,"우정사업본부, 태팡 ‘미탁’ 피해 틀별재난지역 지원",http://www.ddaily.co.kr/news/article.html?no=186794
NAVER,링링,4,NAVER,25,"문재인 대통령·김정숙 여사, 태풍 피해 이웃돕기 성금 기탁",https://www.vop.co.kr/A00001440569.html
NAVER,링링,4,NAVER,26,"우본, 내년 4월까지 태풍 '미탁' 피해지역 구호품 무료 배송",http://news1.kr/articles/?3741285
NAVER,링링,4,NAVER,27,"문재인 대통령·김정숙 여사, 태풍 '미탁' 피해 이웃돕기 성금",https://news.joins.com/article/olink/23193885
NAVER,링링,4,NAVER,28,"우본, 삼척·울진·영덕 특별재난지역서 구호우편물 무료배송 실시",http://www.greened.kr/news/articleView.html?idxno=217571
NAVER,링링,4,NAVER,29,문 대통령 내외 18호 태풍 '미탁' 피해 이웃돕기 성금,http://news.bbsi.co.kr/news/articleView.html?idxno=955808
NAVER,링링,4,DAUM,0,"해수부, 태풍 ‘링링’ 피해 어가 대상 24억 지원",https://cp.news.search.daum.net/p/85091112
NAVER,링링,4,DAUM,1,태풍 '링링' 피해 어가 대상 24억 지원,http://v.media.daum.net/v/20191012110213290?f=o
NAVER,링링,4,DAUM,2,썸 타는 사람과 함께 가면 '애인' 된다는 '여수밤바다 불꽃축제' 2...,https://cp.news.search.daum.net/p/85090724
NAVER,링링,4,DAUM,3,13호 태풍 '링링' 한반도 관통하며 남긴 상처 주목,https://cp.news.search.daum.net/p/85090551
NAVER,링링,4,DAUM,4,"태풍 '링링' 피해 어민에 긴급경영자금 24억 투입.. ""수협서 신청하...",http://v.media.daum.net/v/20191012104344080?f=o
NAVER,링링,4,DAUM,5,"일본 태풍 트위터리안 ""비상식량 다 동나.."" 재난 수준 우리나라는?",https://cp.news.search.daum.net/p/85090162
NAVER,링링,4,DAUM,6,"일본 태풍에 마트 재난 수준 일본 거주자들 ""비상식량 및 물 다 매진""",https://cp.news.search.daum.net/p/85089926
NAVER,링링,4,DAUM,7,"[12일 낙찰/계약 동향] 동명중 운동장 방송설비공사, 00지역 유휴시...",https://cp.news.search.daum.net/p/85089101
NAVER,링링,4,DAUM,8,"주말 아이와 나들이 가볼만한 곳, 광나루 한강공원 '낚시·축구 등 ...",https://cp.news.search.daum.net/p/85088447
NAVER,링링,4,DAUM,9,"""나 오고 나서 수익이 두배로 늘었죠""..서다혜 소소리농장 대표",http://v.media.daum.net/v/20191012060131652?f=o
NAVER,링링,4,DAUM,10,"해수부, 태풍 ‘링링’ 피해 어가 대상 24억 지원",https://cp.news.search.daum.net/p/85091112
NAVER,링링,4,DAUM,11,태풍 '링링' 피해 어가 대상 24억 지원,http://v.media.daum.net/v/20191012110213290?f=o
NAVER,링링,4,DAUM,12,썸 타는 사람과 함께 가면 '애인' 된다는 '여수밤바다 불꽃축제' 2...,https://cp.news.search.daum.net/p/85090724
NAVER,링링,4,DAUM,13,13호 태풍 '링링' 한반도 관통하며 남긴 상처 주목,https://cp.news.search.daum.net/p/85090551
NAVER,링링,4,DAUM,14,"태풍 '링링' 피해 어민에 긴급경영자금 24억 투입.. ""수협서 신청하...",http://v.media.daum.net/v/20191012104344080?f=o
NAVER,링링,4,DAUM,15,"일본 태풍 트위터리안 ""비상식량 다 동나.."" 재난 수준 우리나라는?",https://cp.news.search.daum.net/p/85090162
NAVER,링링,4,DAUM,16,"일본 태풍에 마트 재난 수준 일본 거주자들 ""비상식량 및 물 다 매진""",https://cp.news.search.daum.net/p/85089926
NAVER,링링,4,DAUM,17,"[12일 낙찰/계약 동향] 동명중 운동장 방송설비공사, 00지역 유휴시...",https://cp.news.search.daum.net/p/85089101
NAVER,링링,4,DAUM,18,"주말 아이와 나들이 가볼만한 곳, 광나루 한강공원 '낚시·축구 등 ...",https://cp.news.search.daum.net/p/85088447
NAVER,링링,4,DAUM,19,"""나 오고 나서 수익이 두배로 늘었죠""..서다혜 소소리농장 대표",http://v.media.daum.net/v/20191012060131652?f=o
NAVER,링링,4,DAUM,20,한국교통안전공단 광주전남본부 “찾아가는 교통안전서비스” 시행,https://cp.news.search.daum.net/p/85087875
NAVER,링링,4,DAUM,21,"우정사업본부, 삼척·울진·영덕 특별재난지역에 구호우편물 무료배송",http://v.media.daum.net/v/20191012030120412?f=o
NAVER,링링,4,DAUM,22,"[12일 낙찰/계약 동향] 2019년 화성 융릉과 건릉 방화선 설치 사업,...",https://cp.news.search.daum.net/p/85087678
NAVER,링링,4,DAUM,23,"핑크뮬리와 함께 ‘평화힙합페스티벌’, 포천 평강랜드서",https://cp.news.search.daum.net/p/85085966
NAVER,링링,4,DAUM,24,"순흥면, “농촌일손돕기 우리 함께해요!!”",https://cp.news.search.daum.net/p/85084540
NAVER,링링,4,DAUM,25,[11일 낙찰/계약 동향] 중랑자원재활용선별센터 체인벨트식 컨베이...,https://cp.news.search.daum.net/p/85083663
NAVER,링링,4,DAUM,26,[11일 낙찰/계약 동향] 장평중학교 소방비상방송설비 단락보호장치 ...,https://cp.news.search.daum.net/p/85082191
NAVER,링링,4,DAUM,27,올해 신곡생산량 전망치보다 감소…수요량보다 5만톤 적을 듯,https://cp.news.search.daum.net/p/85083296
NAVER,링링,4,DAUM,28,"우본, 태풍 '미탁' 특별재난지역에 구호우편물 무료배송",http://v.media.daum.net/v/20191011173311635?f=o
NAVER,링링,4,DAUM,29,"잦아진 가을 태풍, 뜨거워진 지구가 보낸 경고였다",http://v.media.daum.net/v/20191011170538699?f=o
NAVER,링링,4,Google,0,"해수부, 태풍 ‘링링’ 피해 어가 대상 24억 지원",https://cp.news.search.daum.net/p/85091112
NAVER,링링,4,Google,1,태풍 '링링' 피해 어가 대상 24억 지원,http://v.media.daum.net/v/20191012110213290?f=o
NAVER,링링,4,Google,2,썸 타는 사람과 함께 가면 '애인' 된다는 '여수밤바다 불꽃축제' 2...,https://cp.news.search.daum.net/p/85090724
NAVER,링링,4,Google,3,13호 태풍 '링링' 한반도 관통하며 남긴 상처 주목,https://cp.news.search.daum.net/p/85090551
NAVER,링링,4,Google,4,"태풍 '링링' 피해 어민에 긴급경영자금 24억 투입.. ""수협서 신청하...",http://v.media.daum.net/v/20191012104344080?f=o
NAVER,링링,4,Google,5,"일본 태풍 트위터리안 ""비상식량 다 동나.."" 재난 수준 우리나라는?",https://cp.news.search.daum.net/p/85090162
NAVER,링링,4,Google,6,"일본 태풍에 마트 재난 수준 일본 거주자들 ""비상식량 및 물 다 매진""",https://cp.news.search.daum.net/p/85089926
NAVER,링링,4,Google,7,"[12일 낙찰/계약 동향] 동명중 운동장 방송설비공사, 00지역 유휴시...",https://cp.news.search.daum.net/p/85089101
NAVER,링링,4,Google,8,"주말 아이와 나들이 가볼만한 곳, 광나루 한강공원 '낚시·축구 등 ...",https://cp.news.search.daum.net/p/85088447
NAVER,링링,4,Google,9,"""나 오고 나서 수익이 두배로 늘었죠""..서다혜 소소리농장 대표",http://v.media.daum.net/v/20191012060131652?f=o
NAVER,링링,4,Google,10,"해수부, 태풍 ‘링링’ 피해 어가 대상 24억 지원",https://cp.news.search.daum.net/p/85091112
NAVER,링링,4,Google,11,태풍 '링링' 피해 어가 대상 24억 지원,http://v.media.daum.net/v/20191012110213290?f=o
NAVER,링링,4,Google,12,썸 타는 사람과 함께 가면 '애인' 된다는 '여수밤바다 불꽃축제' 2...,https://cp.news.search.daum.net/p/85090724
NAVER,링링,4,Google,13,13호 태풍 '링링' 한반도 관통하며 남긴 상처 주목,https://cp.news.search.daum.net/p/85090551
NAVER,링링,4,Google,14,"태풍 '링링' 피해 어민에 긴급경영자금 24억 투입.. ""수협서 신청하...",http://v.media.daum.net/v/20191012104344080?f=o
NAVER,링링,4,Google,15,"일본 태풍 트위터리안 ""비상식량 다 동나.."" 재난 수준 우리나라는?",https://cp.news.search.daum.net/p/85090162
NAVER,링링,4,Google,16,"일본 태풍에 마트 재난 수준 일본 거주자들 ""비상식량 및 물 다 매진""",https://cp.news.search.daum.net/p/85089926
NAVER,링링,4,Google,17,"[12일 낙찰/계약 동향] 동명중 운동장 방송설비공사, 00지역 유휴시...",https://cp.news.search.daum.net/p/85089101
NAVER,링링,4,Google,18,"주말 아이와 나들이 가볼만한 곳, 광나루 한강공원 '낚시·축구 등 ...",https://cp.news.search.daum.net/p/85088447
NAVER,링링,4,Google,19,"""나 오고 나서 수익이 두배로 늘었죠""..서다혜 소소리농장 대표",http://v.media.daum.net/v/20191012060131652?f=o
NAVER,링링,4,Google,20,한국교통안전공단 광주전남본부 “찾아가는 교통안전서비스” 시행,https://cp.news.search.daum.net/p/85087875
NAVER,링링,4,Google,21,"우정사업본부, 삼척·울진·영덕 특별재난지역에 구호우편물 무료배송",http://v.media.daum.net/v/20191012030120412?f=o
NAVER,링링,4,Google,22,"[12일 낙찰/계약 동향] 2019년 화성 융릉과 건릉 방화선 설치 사업,...",https://cp.news.search.daum.net/p/85087678
NAVER,링링,4,Google,23,"핑크뮬리와 함께 ‘평화힙합페스티벌’, 포천 평강랜드서",https://cp.news.search.daum.net/p/85085966
NAVER,링링,4,Google,24,"순흥면, “농촌일손돕기 우리 함께해요!!”",https://cp.news.search.daum.net/p/85084540
NAVER,링링,4,Google,25,[11일 낙찰/계약 동향] 중랑자원재활용선별센터 체인벨트식 컨베이...,https://cp.news.search.daum.net/p/85083663
NAVER,링링,4,Google,26,[11일 낙찰/계약 동향] 장평중학교 소방비상방송설비 단락보호장치 ...,https://cp.news.search.daum.net/p/85082191
NAVER,링링,4,Google,27,올해 신곡생산량 전망치보다 감소…수요량보다 5만톤 적을 듯,https://cp.news.search.daum.net/p/85083296
NAVER,링링,4,Google,28,"우본, 태풍 '미탁' 특별재난지역에 구호우편물 무료배송",http://v.media.daum.net/v/20191011173311635?f=o
NAVER,링링,4,Google,29,"잦아진 가을 태풍, 뜨거워진 지구가 보낸 경고였다",http://v.media.daum.net/v/20191011170538699?f=o
NAVER,박정현 샹들리에,5,NAVER,0,"박정현 ‘샹들리에’, 현지X동료X시청자 매료 “소름주의”",https://www.seoul.co.kr/news/newsView.php?id=20191012500023&wlog_tag3=naver
NAVER,박정현 샹들리에,5,NAVER,1,박정현 샹들리 헨리 &quot;첫 고음 낼 때 너무 놀라서 연주 코드 놓칠 뻔했다&quot;,https://www.horsebiz.co.kr/news/articleView.html?idxno=51690
NAVER,박정현 샹들리에,5,NAVER,2,"'비긴어게인3' 박정현, '샹들리에' 열창으로 극찬 多…&quot;세계에서 통할 가창력...",http://www.gukjenews.com/news/articleView.html?idxno=1183683
NAVER,박정현 샹들리에,5,NAVER,3,"&lt;비긴어게인3&gt; 박정현 '샹들리에', 반전 매력 多…&quot;세계에서 통할 만한 역대급...",http://www.ilyosisa.co.kr/news/articleView.html?idxno=210129
NAVER,박정현 샹들리에,5,NAVER,4,"'비긴어게인3' 박정현, 이탈리아 매료시킨 '샹들리에",https://view.asiae.co.kr/article/2019101211075527496
NAVER,박정현 샹들리에,5,NAVER,5,박정현 샹들리에 들은 헨리 &quot;첫 고음 낼 때 너무 놀라서 연주 코드 놓칠 뻔했...,http://www.fintechpost.co.kr/news/articleView.html?idxno=78570
